464,9.377E-13
466,9.072E-13
468,8.777E-13
470,8.492E-13
472,8.217E-13
474,7.952E-13
476,7.695E-13
478,7.447E-13
480,7.208E-13
482,6.976E-13
484,6.753E-13
486,6.537E-13
488,6.328E-13
490,6.127E-13
492,5.932E-13
494,5.743E-13
496,5.561E-13
498,5.385E-13
500,5.215E-13
505,4.814E-13
510,4.446E-13
515,4.107E-13
520,3.796E-13
525,3.509E-13
530,3.246E-13
535,3.003E-13
540,2.78E-13
545,2.574E-13
550,2.384E-13
555,2.21E-13
560,2.049E-13
565,1.9E-13
570,1.763E-13
575,1.673E-13
580,1.52E-13
585,1.413E-13
590,1.313E-13
595,1.221E-13
600,1.137E-13
605,1.058E-13
610,9.859E-14
615,9.19E-14
620,8.571E-14
625,7.998E-14
630,7.468E-14
635,6.977E-14
640,6.523E-14
645,6.102E-14
650,5.712E-14
655,5.35E-14
660,5.015E-14
665,4.704E-14
670,4.416E-14
675,4.148E-14
680,3.9E-14
685,3.669E-14
690,3.454E-14
695,3.255E-14
700,3.07E-14
705,2.897E-14
710,2.736E-14
715,2.587E-14
720,2.448E-14
725,2.318E-14
730,2.197E-14
735,2.084E-14
740,1.979E-14
745,1.88E-14
750,1.788E-14
755,1.702E-14
760,1.622E-14
765,1.547E-14
770,1.476E-14
775,1.41E-14
780,1.348E-14
785,1.29E-14
790,1.235E-14
795,1.184E-14
800,1.136E-14
805,1.091E-14
810,1.048E-14
815,1.008E-14
820,9.679E-15
825,9.339E-15
830,9.001E-15
835,8.682E-15
840,8.38E-15
845,8.094E-15
850,7.824E-15
855,7.567E-15
860,7.324E-15
865,7.093E-15
870,6.873E-15
875,6.664E-15
880,6.465E-15
885,6.276E-15
890,6.096E-15
895,5.924E-15
900,5.759E-15
905,5.602E-15
910,5.452E-15
915,5.308E-15
920,5.17E-15
925,5.038E-15
930,4.912E-15
935,4.79E-15
940,4.673E-15
945,4.561E-15
950,4.453E-15
955,4.349E-15
960,4.248E-15
965,4.152E-15
970,4.058E-15
975,3.968E-15
980,3.881E-15
985,3.797E-15
990,3.716E-15
995,3.637E-15
1000,3.561E-15
