Time,Inertial_X_Position,Inertial_Y_Position,Inertial_Z_Position,Body_U_Vel,Body_V_Vel,Body_W_Vel,Body_P_Vel,Body_Q_Vel,Body_R_Vel,Roll_Angle,Pitch_Angle,Yaw_Angle,Phase,Inertial_Vx,Inertial_Vy,Inertial_Vz,Eul_Phi_Dot,Eul_Theta_Dot,Eul_Psi_Dot,delta_R,delta_L,delta_s,delta_a,GAMMA_deg,Wind_X,Wind_Y,Wind_Z
76.35,316.081316397497,5.91888395241192,-862.65183751479,3.59927898741918,-4.96585271289378,-0.0941918113418521,0.128256544877855,-0.0149744013401565,0.254761977071042,-2.65294570779286,-26.9474414276214,399.605104370921,2,5.58967371113727,-1.81907024041167,1.75211465270546,-0.0014704788431561,-0.00316641525158672,0.286263815657181,0,1,0,-1,7,0,0,0
76.4,316.361448609592,5.82993870247237,-862.564206139777,3.60009105238806,-4.96588430202727,-0.0943479175855077,0.128275646889655,-0.0145787932688564,0.254669930530577,-2.65712325058279,-26.9559347903902,400.425045357434,2,5.61543297111251,-1.73867678590332,1.75313422111986,-0.00144301358049417,-0.00275689388900672,0.286161921191272,0,1,0,-1,7,0,0,0
76.45,316.642841433059,5.74502242083896,-862.476524809704,3.60094703015214,-4.96593652013707,-0.0944912395967397,0.128304396448209,-0.0141480699106627,0.254577237685856,-2.66119662097602,-26.9632042189638,401.24468591581,2,5.64009648414849,-1.65791452486378,1.75411080268455,-0.00139782119166607,-0.00231280474466441,0.286054285101399,0,1,0,-1,7,0,0,0
76.5,316.925439825492,5.66415309194987,-862.388795977714,3.60183653690635,-4.9660084086254,-0.0946199849790461,0.128342454108342,-0.0136874191460947,0.254485017022212,-2.66511572784756,-26.9691582551548,402.064011420874,2,5.66365399713759,-1.57680175781124,1.75503233929178,-0.00133542216758548,-0.00183950075811433,0.28594219199704,0,1,0,-1,7,0,0,0
76.55,317.209188224794,5.58734777555281,-862.301022684526,3.60274876488222,-4.96609876629759,-0.0947325385643621,0.128389365477701,-0.0132024082972752,0.25439438421911,-2.66883228143175,-26.9737213225313,402.883011020459,2,5.68609498774257,-1.49535716992451,1.75588741041954,-0.00125655235296063,-0.00134270523455323,0.285826988683497,0,1,0,-1,7,0,0,0
76.6,317.4940305376,5.51462258780937,-862.213208522967,3.60367261245108,-4.96620616421239,-0.0948274835165358,0.128444566598157,-0.0126989157872289,0.254306438510721,-2.67230039814061,-26.9768346878541,403.701677790373,2,5.70740874071896,-1.41359981657958,1.75666537500808,-0.00116215400792158,-0.000828441579010245,0.285710067797743,0,1,0,-1,7,0,0,0
76.65,317.779910131643,5.44599268326874,-862.12535759564,3.60459681805215,-4.96632896333521,-0.0949036198488794,0.128507390723931,-0.0121830586297243,0.254222249173244,-2.67547717576454,-26.9784572152569,404.52000884119,2,5.72758442906968,-1.33154910302389,1.75735650451157,-0.00105336409347381,-0.000302959027208696,0.285592850570461,0,1,0,-1,7,0,0,0
76.7,318.066769832274,5.38147223800443,-862.037474466184,3.60551009634389,-4.9664653347517,-0.0949599800779456,0.128577076411019,-0.0116611167029646,0.254142842309692,-2.67832323133111,-26.9785659030843,405.338005374675,2,5.74661119901569,-1.24922475819782,1.75795210537647,-0.000931499948016418,0.000227344652748649,0.285476768940946,0,1,0,-1,7,0,0,0
76.75,318.354551923312,5.32107443420415,-861.949564104718,3.60640127494521,-4.966613282169,-0.0949958417827172,0.128652776813856,-0.0111394548109297,0.254069188101724,-2.68080319443975,-26.9771561961614,406.155672688332,2,5.76447825771306,-1.16664680281035,1.75844462930904,-0.000798042565613333,0.000756002467215978,0.285363247273435,0,1,0,-1,7,0,0,0
76.8,318.643198152314,5.26481144649546,-861.861631828099,3.60725943011991,-4.96677066640584,-0.0950107368901704,0.128733570068156,-0.0106244435702082,0.254002188694436,-2.68288614955068,-26.974242069242,406.973020127324,2,5.78117496260442,-1.08383551187651,1.75882776983255,-0.000654617725640128,0.0012765584617647,0.285253683940798,0,1,0,-1,7,0,0,0
76.85,318.932649740342,5.2126944302767,-861.773683235733,3.60807401976398,-4.96693523155204,-0.0950044575633551,0.12881847062382,-0.0101223801769896,0.253942666873896,-2.68454602147108,-26.9698558804126,407.790060983775,2,5.79669091126192,-1.00081137202725,1.75909654379741,-0.000502975256861854,0.00178264788049035,0.285149433053405,0,1,0,-1,7,0,0,0
76.9,319.222847396199,5.16473351230477,-861.685724141702,3.60883501208107,-4.96710463246216,-0.09497705862526,0.128906441378923,-0.00963941010821221,0.253891355688515,-2.68576189913256,-26.9640479962734,408.606812344271,2,5.81101603056199,-0.91759503400583,1.7592473566937,-0.000344966746127134,0.00226807616104684,0.285051786616787,0,1,0,-1,7,0,0,0
76.95,319.513731335091,5.12093778376784,-861.59776050406,3.60953300837623,-4.96727646323771,-0.0949288565092953,0.128996406455394,-0.00918145079283657,0.253848889154197,-2.68651829367343,-26.9568861937257,409.423294887207,2,5.82414066402949,-0.83420726086686,1.75927805082261,-0.000182522022133036,0.00272689572822573,0.284961957400932,0,1,0,-1,7,0,0,0
77,319.805241301581,5.08131529604292,-861.509798352152,3.61015935846249,-4.96744828634626,-0.0948604247837392,0.129087264449181,-0.00875411825441937,0.253815794169767,-2.68680532780659,-26.9484548461146,410.239532632395,2,5.83605565620219,-0.750668872492638,1.75918793560832,-1.76247578058397e-05,0.00315347958693551,0.284881062796537,0,1,0,-1,7,0,0,0
77.05,320.097316596668,5.04587305930519,-861.42184371289,3.61070626725724,-4.96761766202507,-0.094772586351522,0.129177901982484,-0.0083626576756066,0.253792483753525,-2.68661885444784,-26.9388539042628,411.055552646165,2,5.84675243289616,-0.667000687133937,1.75897779957097,0.000147712459286103,0.00354259076880406,0.284810109919258,0,1,0,-1,7,0,0,0
77.1,320.38989610875,5.01461704411826,-861.333902536878,3.61116689124618,-4.96778217761989,-0.0946664024770019,0.12926720738323,-0.00801187877023106,0.253779251694295,-2.68596050358069,-26.9281976855537,411.871384705861,2,5.85622307629983,-0.583223460766934,1.75864990373092,0.000311473240223209,0.00388944675391033,0.28474998220238,0,1,0,-1,7,0,0,0
77.15,320.682918348196,4.98755218609336,-861.245980625343,3.61153542361,-4.96793947651684,-0.0945431588367682,0.129354084317092,-0.0077060967710805,0.253776268691167,-2.68483765732172,-26.9166134866197,412.687060928323,2,5.86446039388908,-0.499357825131587,1.75820795646971,0.000471662351194807,0.00418977806864123,0.284701427691868,0,1,0,-1,7,0,0,0
77.2,320.976321485181,4.96468239366034,-861.158083558777,3.61180716694198,-4.96808728633591,-0.0944043488311437,0.129437465200152,-0.00744907975305086,0.253783580035745,-2.68326335410788,-26.9042400373617,413.502615367494,2,5.87145798023749,-0.415424225377633,1.75765707013033,0.000626330186265678,0.00443988035043586,0.28466504922622,0,1,0,-1,7,0,0,0
77.25,321.27004339043,4.94601055894601,-861.070216628191,3.61197859263203,-4.96822344606835,-0.0942516544262621,0.129516324225393,-0.00724400291443803,0.25380110486942,-2.68125612383775,-26.8912258159127,414.318083586778,2,5.87721027089471,-0.331442858290056,1.75700369989241,0.000773596448384511,0.00463665926814002,0.284641296648007,0,1,0,-1,7,0,0,0
77.3,321.56402167843,4.93153857170594,-860.982384769862,3.61204738615244,-4.9683459318566,-0.0940869248230205,0.129589689843609,-0.00709341033576926,0.253828637026327,-2.67883975664915,-26.8777272457668,415.133502212128,2,5.88171258762013,-0.247433612094638,1.75625556570392,0.00091167275358342,0.00477766779069016,0.284630461155403,0,1,0,-1,7,0,0,0
77.35,321.858193752683,4.92126733620534,-860.894592504375,3.61201247765086,-4.96845288113385,-0.0939121532687098,0.129656656548595,-0.00699918462806712,0.253865847450744,-2.6760430087953,-26.8639067975905,415.948908472101,2,5.88496117438736,-0.163416008854389,1.75542155828386,0.00103888389954876,0.00486113540472296,0.284632671861684,0,1,0,-1,7,0,0,0
77.4,322.152496852511,4.9151967908945,-860.806843880748,3.61187405743488,-4.96854261486101,-0.0937294523398593,0.129716395827555,-0.00696252477294303,0.253912288156038,-2.67289924978263,-26.8499310192234,416.764339731263,2,5.88695322371559,-0.0794091504583507,1.75451163042738,0.00115368756819781,0.00488598899137888,0.284647894589799,0,1,0,-1,7,0,0,0
77.45,322.446868100941,4.91332593067463,-860.719142426323,3.61163357611758,-4.9686136576207,-0.0935410280311429,0.129768166150125,-0.00698393234747317,0.253967397671291,-2.66944605555131,-26.8359685180461,417.579833023322,2,5.8876868930336,0.00456833082540697,1.75353667504096,0.00125469226160066,0.00485186518208738,0.284675932888808,0,1,0,-1,7,0,0,0
77.5,322.741244553144,4.91565283150255,-860.631491103054,3.61129372938242,-4.96866475535143,-0.0933491529856676,0.129811321883083,-0.00706320621926004,0.254030507901813,-2.66572475301085,-26.8221879202561,418.395424590309,2,5.8871613109388,0.0884983163106479,1.75250839150826,0.00134067330065443,0.00475911412073086,0.284716431220478,0,1,0,-1,7,0,0,0
77.55,323.035563244943,4.92217467703843,-860.54389227074,3.61085842751621,-4.96869489052953,-0.0931561391972872,0.129845321032372,-0.00719944569303154,0.254100852311194,-2.66177992168957,-26.8087558316498,419.211149433887,2,5.88537657337388,0.172363238515425,1.75143914213416,0.00141058674556654,0.00460879466375776,0.284768880228567,0,1,0,-1,7,0,0,0
77.6,323.329761240875,4.93288778699998,-860.456347657635,3.61033275004805,-4.96870329463221,-0.0929643105066093,0.129869731729265,-0.00739106199090485,0.254177575315622,-2.6576588586191,-26.7958348242737,420.027040884604,2,5.88233372990369,0.256146111682503,1.75034180053318,0.00146358112580058,0.0044026611492905,0.284832623971142,0,1,0,-1,7,0,0,0
77.65,323.62377568133,4.94778764685124,-860.368858338809,3.60972288601827,-4.96868945774141,-0.0927759751999434,0.129884237393135,-0.00763579785508242,0.254259742766201,-2.65341101285768,-26.7835814727989,420.8431301945,2,5.87803476043246,0.33983055453972,1.74922959391785,0.00149900689419818,0.00414314196005956,0.28490686896841,0,1,0,-1,7,0,0,0
77.7,323.917543828297,4.96686893842388,-860.281424722492,3.6090360605805,-4.96865313517611,-0.0925933990054943,0.129888640519107,-0.0079307549749943,0.254346353382039,-2.64908739626384,-26.7721444636987,421.659446158041,2,5.87248254285152,0.423400804763276,1.74811594130228,0.00151642354519835,0.00383331019237898,0.284990694895429,0,1,0,-1,7,0,0,0
77.75,324.211003109273,4.99012557104552,-860.194046544586,3.60828044881195,-4.96859435106872,-0.0924187787644688,0.129882865054694,-0.00827242886121429,0.254436350986167,-2.64473997727055,-26.7616627993021,422.476014765809,2,5.86568081224892,0.506841724740381,1.74701428966564,0.00151560436027667,0.00347684682390728,0.285083066731034,0,1,0,-1,7,0,0,0
77.8,324.504091158948,5.01755071273303,-860.106722871359,3.60746507776715,-4.96851339883126,-0.0922542170372186,0.129866957345262,-0.00865675071606191,0.254528637387904,-2.64042106448448,-26.7522641175593,423.292858894844,2,5.85763411243998,0.590138798371047,1.74593795012108,0.00149653876491551,0.00307799684639366,0.285182848161333,0,1,0,-1,7,0,0,0
77.85,324.79674585828,5.04913682099916,-860.019452110297,3.6065997179581,-4.96841083848703,-0.0921016978867593,0.129841085643576,-0.00907913578563939,0.254622085749174,-2.63618268695217,-26.7440631469267,424.10999803894,2,5.84834774069053,0.673278118798828,1.74489993610841,0.00145943230072526,0.00264151889597603,0.285288816028318,0,1,0,-1,7,0,0,0
77.9,325.088905370665,5.0848756728196,-859.932232028958,3.60569476557714,-4.96828749087527,-0.0919630640644936,0.129805538193802,-0.00953453761994891,0.254715554268441,-2.63207597789866,-26.7371603141642,424.927448081566,2,5.83782768659946,0.756246367113586,1.74391280557558,0.00140470423400499,0.002172628973017,0.285399675610927,0,1,0,-1,7,0,0,0
77.95,325.380508174921,5.12475839331324,-859.845059781571,3.60476111689476,-4.96814442876834,-0.0918399958060907,0.129760719914991,-0.010017507616374,0.254807900014381,-2.62815056865964,-26.7316405210657,425.745221113511,2,5.82608056618294,0.839030782222879,1.74298850903723,0.00133298283838279,0.00167693889618398,0.28551407652713,0,1,0,-1,7,0,0,0
78,325.671493094884,5.16877548270211,-859.757931943046,3.6038100363633,-4.96798296497449,-0.0917339914294466,0.129707147723262,-0.0105222591767977,0.25489799274192,-2.62445399939781,-26.7275721042291,426.56332529672,2,5.81311355225749,0.921619122238642,1.74213824530016,0.00124509840458589,0.00116039018181359,0.285630629050568,0,1,0,-1,7,0,0,0
78.05,325.96179932545,5.21691684113852,-859.670844549983,3.60285302003648,-4.96780463753253,-0.0916463499114715,0.129645444545581,-0.0110427357695636,0.254984728525867,-2.62103115302118,-26.725005989931,427.381764775238,2,5.79893430225302,1.00399961786967,1.74137232652831,0.00114207404526423,0.000629184079867317,0.285747920643392,0,1,0,-1,7,0,0,0
78.1,326.25136645497,5.26917179101466,-859.583793148147,3.60190165597341,-4.96761119213918,-0.0915781556060386,0.12957633209113,-0.0115726821539818,0.255067043051789,-2.61792371850499,-26.7239750540294,428.200539633594,2,5.78355088459943,1.08616091844479,1.7407000541871,0.00102511437751401,8.97085322735681e-05,0.285864532517507,0,1,0,-1,7,0,0,0
78.15,326.54013448395,5.32552909640452,-859.496772845855,3.60096748333374,-4.96740456198374,-0.0915302652514681,0.129500622458832,-0.0121057179968424,0.255143924409847,-2.61516968956106,-26.7244936945786,429.019645902465,2,5.76697170482197,1.16809203131438,1.74012960726018,0.000895592180686716,-0.000451537151626987,0.285979056048725,0,1,0,-1,7,0,0,0
78.2,326.828043840074,5.38597697932798,-859.409778372614,3.60006185188681,-4.9671868451983,-0.0915032974020749,0.129419208671513,-0.0126354130872341,0.255214425245024,-2.61280290429689,-26.7265576225273,429.839075610951,2,5.74920543245207,1.24978225548613,1.73966794397461,0.00075503314251768,-0.000988019084354558,0.286090108881587,0,1,0,-1,7,0,0,0
78.25,327.115035389613,5.45050313257211,-859.322804142313,3.59919578365289,-4.9669602801646,-0.0914976244040932,0.129333054238519,-0.0131553633378134,0.255277674126064,-2.61085263115986,-26.7301438735046,430.658816884372,2,5.73026092981362,1.33122111044405,1.73932071810487,0.000605098822791916,-0.00151324621812374,0.286196350576243,0,1,0,-1,7,0,0,0
78.3,327.401050445343,5.51909472885423,-859.235844320221,3.59837983836767,-4.96672721894973,-0.0915133670211833,0.129243181859172,-0.0136592667476466,0.255332886005652,-2.60934320606751,-26.73521104128,431.478854086061,2,5.71014718368053,1.41239826117479,1.73909221075431,0.000447567980797758,-0.00202084754274274,0.286296497662083,0,1,0,-1,7,0,0,0
78.35,327.686030771136,5.59173842616393,-859.148892892985,3.59762398441437,-4.96649009917193,-0.0915503917982013,0.129150661389342,-0.0141409984940982,0.255379371655483,-2.60829372518075,-26.7416997310436,432.299168001295,2,5.68887324072294,1.49330344048353,1.73898527833655,0.000284316430718079,-0.00250464820869768,0.286389337975256,0,1,0,-1,7,0,0,0
78.4,327.969918583434,5.66842036917642,-859.06194374082,3.59693747679957,-4.96625141462442,-0.0916083112334689,0.129056597202424,-0.0145946843193797,0.255416545971889,-2.60771779727967,-26.7495332282022,433.119736061137,2,5.66644814756799,1.57392636972022,1.73900131730082,0.00011729560775614,-0.00295874372053557,0.286473744168483,0,1,0,-1,7,0,0,0
78.45,328.252656549863,5.74912618668622,-858.974990711033,3.59632874366254,-4.9660136850079,-0.0916864868089248,0.128962115084068,-0.0150147713818465,0.25544393506042,-2.60762335915076,-26.7586183759459,433.940532603663,2,5.64288089619979,1.65425667905899,1.73914024596484,-5.14899530287549e-05,-0.00337757135258585,0.286548686291226,0,1,0,-1,7,0,0,0
78.5,328.53418778525,5.83384098506755,-858.888027692021,3.59580528270265,-4.96577942514163,-0.0917840349039597,0.128868348807073,-0.0153960957535724,0.255461182021117,-2.60801255678803,-26.7688466524298,434.7615291698,2,5.61818037531391,1.73428382847584,1.73940050363918,-0.000220006003865514,-0.00375597795354138,0.286613243346303,0,1,0,-1,7,0,0,0
78.55,328.814455845386,5.92254933782472,-858.801048686885,3.59537356878788,-4.96555111403713,-0.0918998355921468,0.128776426538668,-0.0157339457648528,0.255468051370031,-2.608881694549,-26.7800954360567,435.582694830686,2,5.59235532812701,1.81399703055713,1.73977906704705,-0.000386212597032781,-0.00408928332912113,0.286666613735338,0,1,0,-1,7,0,0,0
78.6,329.093404718833,6.01523527135172,-858.714047885794,3.59503897387098,-4.96533116422824,-0.0920325442904209,0.128687457236901,-0.0160241204238131,0.255464432046814,-2.61022125369178,-26.7922294450698,436.403996543269,2,5.56541431702514,1.89338517624147,1.74027148386587,-0.000548088464697088,-0.0043733384236259,0.286708124510242,0,1,0,-1,7,0,0,0
78.65,329.370978817146,6.11188224707447,-858.627019736241,3.59480570018986,-4.96512189175427,-0.0921806061975895,0.128602517195859,-0.0162629821759119,0.255450338972778,-2.61201598095419,-26.8051023354856,437.225399530608,2,5.53736569531549,1.97243676455435,1.74087192304073,-0.000703655490614685,-0.0046045775622777,0.286737239351394,0,1,0,-1,7,0,0,0
78.7,329.647122963867,6.21247314020064,-858.539959010387,3.59467672756783,-4.96492548719133,-0.0923422734236639,0.128522636900811,-0.0164475033144368,0.25542591313869,-2.61424504702652,-26.8185584393551,438.046867683104,2,5.50821758622963,2.05113983733812,1.74157324134703,-0.000851002984043309,-0.0047800640673081,0.286753565195937,0,1,0,-1,7,0,0,0
78.75,329.921782382648,6.31699021535044,-858.452860868681,3.59465377545856,-4.96474398811796,-0.0925156246738011,0.128448788353858,-0.0165753054095559,0.255391420216661,-2.6168822739221,-26.8324346234598,438.868363976706,2,5.47797786921192,2.12948191991242,1.74236706550922,-0.000988311454742263,-0.00489752862217394,0.28675685744191,0,1,0,-1,7,0,0,0
78.8,330.194902684866,6.4254150993868,-858.365720918998,3.59473728020329,-4.96457925338663,-0.0926985873113281,0.128381873028332,-0.0166446911903648,0.25534724770575,-2.61989642937551,-26.8465622468535,439.689850903898,2,5.44665417341735,2.20744996852253,1.74324388901698,-0.00111387558019352,-0.00495539983016311,0.28674702365662,0,1,0,-1,7,0,0,0
78.85,330.466429857096,6.5377287518039,-858.278535270591,3.59492638778483,-4.96443293955177,-0.0928889615841432,0.128322710605671,-0.0166546683916916,0.255293900636232,-2.62325158550724,-26.8607691941946,440.51129091308,2,5.41425387823931,2.28503032534749,1.74419318261922,-0.00122612605288264,-0.00495282649589854,0.286724125721199,0,1,0,-1,7,0,0,0
78.9,330.736310248776,6.65391143306941,-858.191300582211,3.5952189621775,-4.96430647977789,-0.0930844467587729,0.128272028641891,-0.0166049651649301,0.255231995872933,-2.6269075381009,-26.8748819605889,441.332646851787,2,5.38078412059064,2.36220868174762,1.74520351732098,-0.00132364999728204,-0.00488969125045343,0.286688380348476,0,1,0,-1,7,0,0,0
78.95,331.0044905604,6.77394267134758,-858.104014103772,3.5956116092058,-4.96420106551904,-0.0932826688675594,0.128230453301941,-0.0164960367492817,0.255162255073348,-2.63082028195893,-26.8887277627208,442.153882408983,2,5.34625180857214,2.43897005033307,1.74626269856065,-0.00140520965364005,-0.00476661524224061,0.286640157918627,0,1,0,-1,7,0,0,0
79,331.270917832543,6.89780122805626,-858.016673711079,3.59609971563982,-4.96411763122305,-0.0934812097380499,0.128198501289188,-0.0163290632056172,0.255085496371521,-2.63494253695335,-26.9021366504124,442.974962551561,2,5.31066364108167,2.51529874633279,1.74735791010551,-0.00146975903920479,-0.00458495372550737,0.286579979587209,0,1,0,-1,7,0,0,0
79.05,331.535539436007,7.0254650627331,-857.929277933136,3.59667750307398,-4.96405684227208,-0.0936776369408921,0.128176573084042,-0.016105938128461,0.255002624873607,-2.63922431858556,-26.9149435924285,443.795853950044,2,5.27402613284426,2.59117837863745,1.74847586607512,-0.00151645831735159,-0.0043467824947871,0.286508512633487,0,1,0,-1,7,0,0,0
79.1,331.798303063337,7.15691129770134,-857.841825971691,3.59733809596,-4.9640190863252,-0.0938695342645681,0.128164947590445,-0.0158292483708099,0.254914622065625,-2.64361354613335,-26.9269905103773,444.616525388414,2,5.23634564428061,2.66659185078091,1.74960296938515,-0.00154468563127069,-0.00405487523537071,0.286426564033755,0,1,0,-1,7,0,0,0
79.15,332.059156721945,7.29211618303669,-857.754317712736,3.59807360299656,-4.96400446818039,-0.094054532303331,0.128163778271726,-0.015502244939741,0.254822534247891,-2.64805668081097,-26.9381282349294,445.436948152994,2,5.19762841557659,2.74152137201402,1.75072547480279,-0.00155404619123892,-0.00371267198481468,0.286335072264693,0,1,0,-1,7,0,0,0
79.2,332.318048729021,7.43105506234116,-857.666753729776,3.59887521091916,-4.96401280822276,-0.0942303387297078,0.128173090838388,-0.0151288053459207,0.254727460123883,-2.65249938581707,-26.9482183593227,446.257096395343,2,5.15788060427179,2.81594847851109,1.75182965471906,-0.00154437844263175,-0.00332423902651469,0.286235097365655,0,1,0,-1,7,0,0,0
79.25,332.574927708405,7.57370233982935,-857.579135278787,3.59973328958543,-4.96404364447481,-0.0943947678157997,0.128192782530026,-0.0147133878148603,0.254630537683524,-2.65688719971087,-26.9571349662147,447.076947464254,2,5.11710832564935,2.88985406463477,1.75290196567728,-0.00151575718508676,-0.00289422066108586,0.286127809315667,0,1,0,-1,7,0,0,0
79.3,332.829742589525,7.72003144922563,-857.491464284862,3.60063750711577,-4.96409623821343,-0.0945457687689907,0.128222623012079,-0.0142609778895768,0.254532930531958,-2.66116621425302,-26.9647662053996,447.896482202134,2,5.07531769518349,2.96321842406891,1.75392921365192,-0.00146849356074932,-0.00242778342221771,0.286014474810481,0,1,0,-1,7,0,0,0
79.35,333.082442608496,7.87001482495855,-857.403743320676,3.60157695372772,-4.96416958306825,-0.0946814524579156,0.128262256885859,-0.013777028070673,0.2544358138245,-2.66528374768439,-26.9710157016927,448.71568520135,2,5.03251487228491,3.03602130051156,1.75489871604988,-0.00140313188023775,-0.00193055341830664,0.285896442556318,0,1,0,-1,7,0,0,0
79.4,333.332977311425,8.02362387612025,-857.315975576967,3.6025402727962,-4.96426241746821,-0.0948001161238163,0.128311207787683,-0.0132673912481897,0.25434035997635,-2.66918900440137,-26.9758037743939,449.534545016495,2,4.98870610457778,3.10824194750273,1.75579845841024,-0.00132044330764031,-0.001408547587033,0.285775127229132,0,1,0,-1,7,0,0,0
79.45,333.581296559925,8.18082896363458,-857.228164825362,3.60351579758256,-4.9643732402582,-0.0949002657004633,0.128368884030373,-0.0127382487774706,0.254247724321676,-2.67283371212356,-26.9790684521335,450.353054328993,2,4.94389777194599,3.17985919684366,1.75661724380841,-0.0012214164791382,-0.000868099744799154,0.285651992280198,0,1,0,-1,7,0,0,0
79.5,333.827350538811,8.34159938104743,-857.140315373954,3.60449169200303,-4.96450032926607,-0.0949806354021952,0.128434585718344,-0.0121960341364539,0.254159030900498,-2.67617272793925,-26.9807662695517,451.171210061059,2,4.89809642959984,3.25085153494741,1.75734483302926,-0.00110724518231758,-0.000315782394438123,0.285528531799386,0,1,0,-1,7,0,0,0
79.55,334.071089765906,8.505903339317,-857.052432016137,3.60545609375444,-4.96464176256371,-0.0950402042835091,0.12850751324632,-0.0116473531722596,0.254075358553287,-2.6791646050502,-26.9808728351207,451.989013436613,2,4.85130884943943,3.32119718634612,1.75797207366051,-0.000979313273465371,0.000241674679016342,0.285406251675424,0,1,0,-1,7,0,0,0
79.6,334.312465103865,8.67370795594006,-856.964519973305,3.60639725808035,-4.9647954421331,-0.0950782095239682,0.128586777071975,-0.0110989019990356,0.253997727502168,-2.68177211261363,-26.9793831624447,452.806469987543,2,4.80354205902524,3.39087420346878,1.75849101637367,-0.000839177056753515,0.000797467944945913,0.285286650316586,0,1,0,-1,7,0,0,0
79.65,334.551427773866,8.84497924870346,-856.876584832085,3.60730370044711,-4.96495911962189,-0.0950941562476869,0.128671408634688,-0.0105573836454867,0.253927086593958,-2.68396270178121,-26.9763117605157,453.623589504438,2,4.75480337751239,3.45986056169736,1.75889501680357,-0.000688545390951173,0.00134480468455774,0.285171199214453,0,1,0,-1,7,0,0,0
79.7,334.78792937102,9.01968213429783,-856.788632476871,3.60816433640488,-4.96513042385069,-0.095087823745846,0.128760372276633,-0.0100294245685405,0.253864301373917,-2.68570891184898,-26.9716924816112,454.440385931761,2,4.70510044796053,3.52813425861062,1.75917882160861,-0.000529257825069018,0.00187698744383533,0.285061323646709,0,1,0,-1,7,0,0,0
79.75,335.02192188128,9.19778043197375,-856.700669018472,3.6089686169355,-4.9653068897188,-0.0950592680319602,0.128852578008792,-0.00952149214887048,0.253810143150033,-2.68698871133874,-26.9655781287422,455.256877208316,2,4.65444126549777,3.59567341623527,1.75933863748956,-0.000363261093266953,0.00238749726168532,0.284958383821666,0,1,0,-1,7,0,0,0
79.8,335.253357699663,9.37923687235961,-856.612700719763,3.60970665763567,-4.96548598814371,-0.0950088207213593,0.128946894953451,-0.00903981426466275,0.253765279196004,-2.68778576981005,-26.9580398277376,456.073085054672,2,4.60283420089201,3.66245638504721,1.75937218216368,-0.000192584320829331,0.00287007457612924,0.284863656766751,0,1,0,-1,7,0,0,0
79.85,335.482189649511,9.56401311149587,-856.524733919244,3.61036936015073,-4.96566515666446,-0.094937084286896,0.12904216528651,-0.00859030200271543,0.253730264226888,-2.68808965723172,-26.9491661721436,456.889034710136,2,4.55028801916775,3.72846184840205,1.75927871652798,-1.93133067006857e-05,0.00331879675213068,0.284778319255396,0,1,0,-1,7,0,0,0
79.9,335.708371002565,9.75206975007318,-856.436774953484,3.6109485243611,-4.96584183033836,-0.0948449238006963,0.129137218497486,-0.00817847651180595,0.253705533264917,-2.68789596879876,-26.9390621520624,457.704754622632,2,4.49681189299824,3.79366892602847,1.75905905749927,0.000154435746071435,0.00372815123176928,0.284703432051638,0,1,0,-1,7,0,0,0
79.95,335.931855499569,9.94336635779268,-856.348830079404,3.61143694992864,-4.96601347256407,-0.094733455325452,0.12923088578261,-0.00780940093374697,0.253691395994459,-2.68720637414374,-26.927847880818,458.520276095641,2,4.44241541070117,3.85805727519034,1.75871557128243,0.000326542682379971,0.00409310337942863,0.284639925729664,0,1,0,-1,7,0,0,0
80,336.152597371138,10.137861502697,-856.260905397393,3.61182852593311,-4.96617760547249,-0.0946040311670613,0.129322014386715,-0.00748761826453496,0.253688032684836,-2.68602859093958,-26.9156571358761,459.335632897051,2,4.38710857876905,3.92160718811813,1.75825214708951,0.000494909668825094,0.00440915817959679,0.28458858829707,0,1,0,-1,7,0,0,0
80.05,336.370551358617,10.3355127852507,-856.17300677621,3.61211830746912,-4.96633183953809,-0.0944582222424361,0.129409481712618,-0.00721709590359741,0.253695491738104,-2.6843762839037,-26.9026357327204,460.150860835373,2,4.33090181897137,3.98429968432659,1.75767415160437,0.000657486943669766,0.00467241504068269,0.284550054816707,0,1,0,-1,7,0,0,0
80.1,336.585672734662,10.5362768768805,-856.085139780645,3.61230257822802,-4.9664739020784,-0.09429779785128,0.129492209022308,-0.00700117754567869,0.253713688896305,-2.68226889117494,-26.8889397523835,460.965997309276,2,4.27380596017204,4.04611659647684,1.75698836475685,0.000812297718159216,0.00487961506266528,0.284524799183623,0,1,0,-1,7,0,0,0
80.15,336.797917323284,10.7401095626207,-855.997309602835,3.61237889825752,-4.96660166432658,-0.0941247031682301,0.129569174562154,-0.00684254295978249,0.253742408119542,-2.67973138093016,-26.8747336450076,461.781080836798,2,4.21583222511074,4.10704064850656,1.75620289763084,0.000957461929553649,0.00502818023707445,0.284513128172067,0,1,0,-1,7,0,0,0
80.2,337.007241519113,10.9469657874467,-855.909520998111,3.61234613627071,-4.96671316678178,-0.0939410347918084,0.129639425954314,-0.00674317608523532,0.253781304122996,-2.67679394192539,-26.8601882331732,462.596150570845,2,4.15699221249782,4.16705552484181,1.75532709357801,0.00109121857476663,0.00511624416241423,0.28451517782405,0,1,0,-1,7,0,0,0
